run,id,phase,operation,parent_ids,hcv,scv,fitness,node_count,tree_depth,tree,canonical
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i5,3,crossover,g2-i8|g2-i5,23,4.217,101.196,14,4,(if (> a b) (+ (* c d) e) (* (+ f g) h)),(if (< b a) (+ (* c d) e) (* (+ f g) h))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i6,3,crossover,g2-i5|g2-e0,17,4.471,80.482,14,4,(if (< a e) (+ (* b f) g) (* d (+ c h))),(if (< a e) (+ (* b f) g) (* (+ c h) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i7,3,crossover,g2-i5|g2-e0,46,3.124,146.828,14,4,(if (> f g) (- (* a h) b) (+ (* e d) c)),(if (< g f) (- (* a h) b) (+ (* d e) c))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i8,3,mutation,g2-i5,16,4.653,79.095,14,4,(if (> a b) (+ (* a b) f) (- (* a f) g)),(if (< b a) (+ (* a b) f) (- (* a f) g))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i9,3,crossover,g2-i10|g2-i8,4,4.608,23.040,16,4,(if (> e h) (* (+ d f) (+ c g)) (+ (* a b) e)),(if (< h e) (* (+ c g) (+ d f)) (+ (* a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i10,3,crossover,g2-i10|g2-i8,3,4.685,18.741,16,4,(if (<= e h) (+ (* f g) (+ a b)) (* (+ c d) e)),(if (<= e h) (+ (* f g) (+ a b)) (* (+ c d) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i11,3,crossover,g2-i16|g2-i7,9,4.732,47.321,18,4,(if (< (+ a f) e) (* (+ b c) d) (+ (* g h) (- a b))),(if (< (+ a f) e) (* (+ b c) d) (+ (* g h) (- a b)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i12,3,crossover,g2-i16|g2-i7,22,4.100,94.308,20,4,(if (> (* c f) (+ a b)) (- (+ d e) g) (+ (* h f) (* a e))),(if (< (+ a b) (* c f)) (- (+ d e) g) (+ (* a e) (* f h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i13,3,mutation,g2-i8,11,4.957,59.487,18,4,(if (> (+ a b) h) (* (+ a b) (+ c d)) (+ (* f g) e)),(if (< h (+ a b)) (* (+ a b) (+ c d)) (+ (* f g) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i14,3,crossover,g2-e0|g2-i19,27,4.421,123.792,18,4,(if (> e f) (+ (* d g) (* f e)) (* (+ a b) (+ c d))),(if (< f e) (+ (* d g) (* e f)) (* (+ a b) (+ c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i15,3,crossover,g2-e0|g2-i19,12,4.396,57.145,18,4,(if (< e h) (* (+ f g) (+ c d)) (+ (* d g) (* f e))),(if (< e h) (* (+ c d) (+ f g)) (+ (* d g) (* e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i16,3,crossover,g2-i1|g2-i10,40,3.126,128.166,10,3,(if (< e h) (* d e) (+ f g)),(if (< e h) (* d e) (+ f g))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i17,3,mutation,g2-i10,6,4.667,32.669,14,4,(if (< e h) (+ (* f g) (* c d)) (+ f g)),(if (< e h) (+ (* c d) (* f g)) (+ f g))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i18,3,crossover,g2-e0|g2-i8,1,4.949,9.898,14,4,(if (< e h) (* f g) (+ (* a b) (* c d))),(if (< e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g3-i19,3,crossover,g2-e0|g2-i8,44,3.826,172.170,16,4,(if (> e h) (+ (+ f g) (* c d)) (* (+ a b) e)),(if (< h e) (+ (* c d) (+ f g)) (* (+ a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-e0,4,elitism,g3-i18,1,4.949,9.898,14,4,(if (< e h) (* f g) (+ (* a b) (* c d))),(if (< e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i1,4,mutation,g3-i1,3,5.034,20.136,12,4,(if (< e h) (* f g) (+ d (* e f))),(if (< e h) (* f g) (+ (* e f) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i2,4,crossover,g3-i8|g3-i9,4,4.928,24.641,14,4,(if (> a e) (+ (* b f) g) (- (* c h) d)),(if (< e a) (+ (* b f) g) (- (* c h) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i3,4,crossover,g3-i8|g3-i9,12,5.059,65.771,16,4,(if (<= f g) (* (+ a h) (+ b e)) (+ (* d c) a)),(if (<= f g) (* (+ a h) (+ b e)) (+ (* c d) a))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i4,4,crossover,g3-i11|g3-i18,19,4.903,98.059,18,4,(if (< (* a b) e) (+ (* f g) d) (* (+ c h) (- a f))),(if (< (* a b) e) (+ (* f g) d) (* (+ c h) (- a f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i5,4,crossover,g3-i11|g3-i18,8,5.027,45.245,18,4,(if (> (+ f g) h) (* (+ a c) b) (+ (* e d) (- g f))),(if (< h (+ f g)) (* (+ a c) b) (+ (* d e) (- g f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i6,4,mutation,g3-i17,3,4.776,19.102,18,4,(if (< e h) (+ (* f g) (* c d)) (+ (* f g) (* c d))),(if (< e h) (+ (* c d) (* f g)) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i7,4,crossover,g3-e0|g3-i17,3,4.965,19.859,14,4,(if (< e h) (+ (* f g) (* c d)) (* d e)),(if (< e h) (+ (* c d) (* f g)) (* d e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i8,4,crossover,g3-e0|g3-i17,5,4.817,28.901,14,4,(if (> e h) (+ f g) (+ (* f g) (* c d))),(if (< h e) (+ f g) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i9,4,mutation,g3-i3,6,4.709,32.962,14,4,(if (> a c) (+ (* a f) g) (- (* b f) h)),(if (< c a) (+ (* a f) g) (- (* b f) h))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i10,4,crossover,g3-e0|g3-e0,8,5.452,49.071,14,4,(if (< e h) (+ (* f g) d) (* d (+ e g))),(if (< e h) (+ (* f g) d) (* (+ e g) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i11,4,crossover,g3-e0|g3-e0,37,3.244,123.259,14,4,(if (> e h) (+ f (* g d)) (+ (* d e) c)),(if (< h e) (+ (* d g) f) (+ (* d e) c))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i12,4,crossover,g3-i11|g3-e0,11,4.668,56.019,18,4,(if (< (+ a b) e) (* (+ c f) d) (+ (* g h) (- a b))),(if (< (+ a b) e) (* (+ c f) d) (+ (* g h) (- a b)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i13,4,mutation,g3-i3,4,4.934,24.669,14,4,(if (> a c) (+ (* a f) g) (- (* b f) h)),(if (< c a) (+ (* a f) g) (- (* b f) h))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i14,4,crossover,g3-i18|g3-i10,3,4.916,19.663,16,4,(if (< e h) (+ (* f g) (* a b)) (* (+ c d) e)),(if (< e h) (+ (* a b) (* f g)) (* (+ c d) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i15,4,crossover,g3-i18|g3-i10,6,4.504,31.526,18,4,(if (<= e h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (<= e h) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i16,4,crossover,g3-i3|g3-i3,10,4.560,50.163,14,4,(if (> c e) (+ (* d h) f) (- (* g a) b)),(if (< e c) (+ (* d h) f) (- (* a g) b))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i17,4,crossover,g3-i3|g3-i3,54,1.711,94.129,18,4,(if (< f g) (* (+ a b) (- c d)) (+ (/ e h) (* f g))),(if (< f g) (* (+ a b) (- c d)) (+ (* f g) (/ e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i18,4,crossover,g3-i3|g3-i18,21,4.343,95.544,14,4,(if (< a b) (+ (* e f) g) (- (* c d) h)),(if (< a b) (+ (* e f) g) (- (* c d) h))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g4-i19,4,crossover,g3-i3|g3-i18,10,4.769,52.457,14,4,(if (> e h) (* (+ a b) f) (+ (* g h) c)),(if (< h e) (* (+ a b) f) (+ (* g h) c))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-e0,5,elitism,g4-e0,1,4.949,9.898,14,4,(if (< e h) (* f g) (+ (* a b) (* c d))),(if (< e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i1,5,crossover,g4-i10|g4-i12,3,4.996,19.986,18,4,(if (< (+ e f) h) (* (+ d g) c) (+ (* a b) (+ e f))),(if (< (+ e f) h) (* (+ d g) c) (+ (* a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i2,5,crossover,g4-i10|g4-i12,52,1.831,97.063,18,4,(if (> (* c d) g) (+ (- f h) b) (* (+ a e) (+ g h))),(if (< g (* c d)) (+ (- f h) b) (* (+ a e) (+ g h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i3,5,crossover,g4-i14|g4-e0,3,4.812,19.246,16,4,(if (< e h) (+ (* f g) (* c d)) (* (+ a b) e)),(if (< e h) (+ (* c d) (* f g)) (* (+ a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i4,5,crossover,g4-i14|g4-e0,11,4.376,52.516,18,4,(if (> e h) (* (+ f g) (+ a b)) (+ (* c d) (* e h))),(if (< h e) (* (+ a b) (+ f g)) (+ (* c d) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i5,5,crossover,g4-i14|g4-i14,5,5.139,30.831,16,4,(if (< e h) (+ (* f g) (* a b)) (+ (* c d) e)),(if (< e h) (+ (* a b) (* f g)) (+ (* c d) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i6,5,crossover,g4-i14|g4-i14,47,2.866,137.592,16,4,(if (> e h) (* (+ f g) (+ a b)) (* (+ c d) e)),(if (< h e) (* (+ a b) (+ f g)) (* (+ c d) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i7,5,crossover,g4-i8|g4-i15,8,4.717,42.451,18,4,(if (< e h) (* (+ f g) (+ c d)) (+ (* f g) (* c d))),(if (< e h) (* (+ c d) (+ f g)) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i8,5,crossover,g4-i8|g4-i15,5,4.601,27.606,18,4,(if (>= e h) (+ (* f g) (* c d)) (* (+ f g) (+ a b))),(if (<= h e) (+ (* c d) (* f g)) (* (+ a b) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i9,5,mutation,g4-i14,4,4.910,24.551,18,4,(if (> e h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (< h e) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i10,5,crossover,g4-e0|g4-i14,5,4.869,29.216,16,4,(if (< e h) (+ (* f g) (* c d)) (* (+ a b) e)),(if (< e h) (+ (* c d) (* f g)) (* (+ a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i11,5,crossover,g4-e0|g4-i14,13,4.477,62.684,18,4,(if (> e h) (* (+ f a) (+ b c)) (+ (* d g) (* h e))),(if (< h e) (* (+ a f) (+ b c)) (+ (* d g) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i12,5,crossover,g4-i1|g4-i9,21,4.538,99.828,14,4,(if (> e h) (+ (* f g) d) (- (* b c) a)),(if (< h e) (+ (* f g) d) (- (* b c) a))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i13,5,mutation,g4-i2,28,4.488,130.153,14,4,(if (< a e) (+ (* b f) g) (- (* c h) d)),(if (< a e) (+ (* b f) g) (- (* c h) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i14,5,crossover,g4-e0|g4-i15,14,4.462,66.937,18,4,(if (< e h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (< e h) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i15,5,crossover,g4-e0|g4-i15,8,4.720,42.481,14,4,(if (<= e h) (* f g) (+ (* a b) (* c d))),(if (<= e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i16,5,crossover,g4-i14|g4-i1,5,4.694,28.162,16,4,(if (< e h) (+ (* f g) (* c d)) (* (+ a b) e)),(if (< e h) (+ (* c d) (* f g)) (* (+ a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i17,5,crossover,g4-i14|g4-i1,35,3.596,129.472,14,4,(if (> e h) (* (+ f g) c) (+ d (* e a))),(if (< h e) (* (+ f g) c) (+ (* a e) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i18,5,mutation,g4-i2,24,4.372,109.308,14,4,(if (< a e) (+ (* b f) g) (- (* c h) d)),(if (< a e) (+ (* b f) g) (- (* c h) d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g5-i19,5,mutation,g4-i6,4,4.623,23.115,18,4,(if (> e h) (+ (* f g) (* c d)) (+ (* f g) (* c d))),(if (< h e) (+ (* c d) (* f g)) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-e0,6,elitism,g5-e0,1,4.949,9.898,14,4,(if (< e h) (* f g) (+ (* a b) (* c d))),(if (< e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i1,6,crossover,g5-e0|g5-i16,4,4.848,24.238,18,4,(if (< e h) (+ (* f g) (* c d)) (+ (* a b) (* c d))),(if (< e h) (+ (* c d) (* f g)) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i2,6,crossover,g5-e0|g5-i16,15,4.489,71.828,16,4,(if (> e h) (* (+ a b) e) (* (+ f g) (* c d))),(if (< h e) (* (+ a b) e) (* (* c d) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i3,6,mutation,g5-i19,5,4.828,28.969,18,4,(if (< e h) (+ (* f g) (* c d)) (+ (* f g) (* c d))),(if (< e h) (+ (* c d) (* f g)) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i4,6,crossover,g5-i1|g5-i19,7,5.042,40.333,18,4,(if (< (+ e f) h) (+ (* d g) c) (+ (* a b) (+ e f))),(if (< (+ e f) h) (+ (* d g) c) (+ (* a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i5,6,mutation,g5-i9,6,4.478,31.348,20,4,(if (> (+ e a) h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (< h (+ a e)) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i6,6,crossover,g5-i8|g5-i3,9,4.818,48.177,18,4,(if (>= e h) (* (+ f g) (+ a b)) (+ (* c d) (* f g))),(if (<= h e) (* (+ a b) (+ f g)) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i7,6,crossover,g5-i8|g5-i3,17,4.683,84.293,16,4,(if (< e h) (+ (* a b) (* c d)) (* (+ f g) e)),(if (< e h) (+ (* a b) (* c d)) (* (+ f g) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i8,6,crossover,g5-i7|g5-i5,8,4.886,43.978,18,4,(if (< e h) (+ (* f g) (* c d)) (+ (* a b) (* e h))),(if (< e h) (+ (* c d) (* f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i9,6,crossover,g5-i7|g5-i5,9,4.721,47.210,18,4,(if (< e h) (* (+ f g) (+ a b)) (+ (* c d) (* e h))),(if (< e h) (* (+ a b) (+ f g)) (+ (* c d) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i10,6,mutation,g5-i1,14,4.896,73.445,18,4,(if (> (+ e f) h) (* (+ d g) c) (+ (* a b) (+ e f))),(if (< h (+ e f)) (* (+ d g) c) (+ (* a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i11,6,mutation,g5-i3,10,5.052,55.567,16,4,(if (> e h) (* (+ f g) (+ c d)) (+ (* a b) e)),(if (< h e) (* (+ c d) (+ f g)) (+ (* a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i12,6,crossover,g5-i1|g5-i1,6,4.853,33.973,18,4,(if (> (+ e f) h) (* (+ d g) c) (+ (* a b) (+ e f))),(if (< h (+ e f)) (* (+ d g) c) (+ (* a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i13,6,crossover,g5-i1|g5-i1,5,4.724,28.346,18,4,(if (< (+ e f) h) (+ (* d g) c) (* (+ a b) (+ e f))),(if (< (+ e f) h) (+ (* d g) c) (* (+ a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i14,6,crossover,g5-i19|g5-i9,10,5.057,55.632,18,4,(if (> e h) (+ (* f g) (* c d)) (+ (* a b) (* e h))),(if (< h e) (+ (* c d) (* f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i15,6,crossover,g5-i19|g5-i9,4,4.874,24.368,18,4,(if (> e h) (* (+ f g) (+ c d)) (+ (* f g) (* c d))),(if (< h e) (* (+ c d) (+ f g)) (+ (* c d) (* f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i16,6,crossover,g5-i3|g5-i8,2,5.307,15.922,18,4,(if (< e h) (+ (* f g) (* c d)) (* (+ f g) (+ a b))),(if (< e h) (+ (* c d) (* f g)) (* (+ a b) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i17,6,crossover,g5-i3|g5-i8,46,3.916,184.060,16,4,(if (>= e h) (+ (* f g) (* c d)) (* (+ a b) e)),(if (<= h e) (+ (* c d) (* f g)) (* (+ a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i18,6,crossover,g5-i3|g5-i9,7,4.536,36.290,18,4,(if (< e h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (< e h) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g6-i19,6,crossover,g5-i3|g5-i9,45,3.737,171.880,16,4,(if (> e h) (+ (* f g) (* c d)) (* (+ a b) e)),(if (< h e) (+ (* c d) (* f g)) (* (+ a b) e))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-e0,7,elitism,g6-e0,1,4.949,9.898,14,4,(if (< e h) (* f g) (+ (* a b) (* c d))),(if (< e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i1,7,crossover,g6-e0|g6-i1,5,4.794,28.762,18,4,(if (< e h) (+ (* f g) (* a b)) (+ (* c d) (* e f))),(if (< e h) (+ (* a b) (* f g)) (+ (* c d) (* e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i2,7,crossover,g6-i9|g6-i4,11,4.740,56.885,20,4,(if (< (+ e f) h) (* (+ f g) (+ a b)) (+ (* c d) (* e h))),(if (< (+ e f) h) (* (+ a b) (+ f g)) (+ (* c d) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i3,7,crossover,g6-i9|g6-i4,21,4.238,93.243,16,4,(if (< e h) (+ (* d g) c) (+ (* a b) (+ e f))),(if (< e h) (+ (* d g) c) (+ (* a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i4,7,crossover,g6-e0|g6-i5,4,4.573,22.863,18,4,(if (< e h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (< e h) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i5,7,crossover,g6-e0|g6-i5,3,4.631,18.523,16,4,(if (> (+ e a) h) (* f g) (+ (* a b) (* c d))),(if (< h (+ a e)) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i6,7,crossover,g6-i3|g6-i5,6,5.233,36.628,18,4,(if (< e h) (+ (* f g) (* c d)) (* (+ f g) (+ c d))),(if (< e h) (+ (* c d) (* f g)) (* (+ c d) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i7,7,crossover,g6-i3|g6-i5,2,4.722,14.165,20,4,(if (> (+ e a) h) (+ (* f g) (* c d)) (+ (* a b) (* e h))),(if (< h (+ a e)) (+ (* c d) (* f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i8,7,mutation,g6-e0,8,4.731,42.582,14,4,(if (> e h) (+ (* f g) (* a b)) (* c d)),(if (< h e) (+ (* a b) (* f g)) (* c d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i9,7,crossover,g6-e0|g6-i5,11,4.437,53.245,18,4,(if (< e h) (* (+ f g) (+ c d)) (+ (* a b) (* e h))),(if (< e h) (* (+ c d) (+ f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i10,7,crossover,g6-e0|g6-i5,6,4.604,32.225,16,4,(if (> (+ e a) h) (* f g) (+ (* a b) (* c d))),(if (< h (+ a e)) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i11,7,mutation,g6-e0,17,4.370,78.658,18,4,(if (> e h) (+ (* f g) (* a b)) (- (* c d) (* e f))),(if (< h e) (+ (* a b) (* f g)) (- (* c d) (* e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i12,7,crossover,g6-i18|g6-i1,3,5.032,20.126,18,4,(if (< e h) (+ (* f g) (+ c d)) (+ (* a b) (* e h))),(if (< e h) (+ (* f g) (+ c d)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i13,7,crossover,g6-i18|g6-i1,12,4.526,58.841,18,4,(if (< e h) (* (+ f g) (* c d)) (+ (* a b) (+ e h))),(if (< e h) (* (* c d) (+ f g)) (+ (* a b) (+ e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i14,7,mutation,g6-i15,9,5.141,51.407,18,4,(if (< e h) (+ (* f g) (* c d)) (* (+ f g) (+ c d))),(if (< e h) (+ (* c d) (* f g)) (* (+ c d) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i15,7,mutation,g6-e0,11,4.619,55.430,14,4,(if (> e h) (+ (* f g) (* a b)) (* c d)),(if (< h e) (+ (* a b) (* f g)) (* c d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i16,7,crossover,g6-i13|g6-i5,8,4.676,42.080,18,4,(if (< (+ e f) h) (* (+ d g) c) (+ (* a b) (* e h))),(if (< (+ e f) h) (* (+ d g) c) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i17,7,crossover,g6-i13|g6-i5,2,4.667,14.001,20,4,(if (> (+ e a) h) (+ (* f g) (* c d)) (* (+ a b) (+ e f))),(if (< h (+ a e)) (+ (* c d) (* f g)) (* (+ a b) (+ e f)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i18,7,crossover,g6-i15|g6-e0,10,4.828,53.110,18,4,(if (< e h) (+ (* f g) (* c d)) (* (+ f g) (+ a b))),(if (< e h) (+ (* c d) (* f g)) (* (+ a b) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g7-i19,7,crossover,g6-i15|g6-e0,62,1.673,105.399,18,4,(if (> e h) (+ (* a b) (* c d)) (* (+ f g) (+ e h))),(if (< h e) (+ (* a b) (* c d)) (* (+ e h) (+ f g)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-e0,8,elitism,g7-e0,1,4.949,9.898,14,4,(if (< e h) (* f g) (+ (* a b) (* c d))),(if (< e h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i1,8,crossover,g7-i7|g7-i12,27,4.476,125.320,20,4,(if (< (+ e a) h) (+ (* f g) (* c d)) (+ (* a b) (* e h))),(if (< (+ a e) h) (+ (* c d) (* f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i2,8,crossover,g7-i7|g7-i12,4,5.067,25.333,20,4,(if (> (+ e a) h) (+ (* f g) (+ c d)) (+ (* a b) (* e h))),(if (< h (+ a e)) (+ (* f g) (+ c d)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i3,8,mutation,g7-i8,7,4.533,36.265,14,4,(if (< e h) (+ (* f g) (* a b)) (* c d)),(if (< e h) (+ (* a b) (* f g)) (* c d))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i4,8,crossover,g7-i10|g7-i4,27,4.683,131.128,16,4,(if (< (+ e a) h) (* f g) (+ (* a b) (* c d))),(if (< (+ a e) h) (* f g) (+ (* a b) (* c d)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i5,8,crossover,g7-i10|g7-i4,5,4.897,29.380,18,4,(if (> e h) (+ (* f g) (* c d)) (* (+ a b) (+ e h))),(if (< h e) (+ (* c d) (* f g)) (* (+ a b) (+ e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i6,8,crossover,g7-e0|g7-i12,3,4.897,19.590,18,4,(if (< e h) (+ (* f g) (* c d)) (+ (* a b) (* e h))),(if (< e h) (+ (* c d) (* f g)) (+ (* a b) (* e h)))
results/temperature/T_1.0/car-f-92-20260831T180221Z-seed1001,g8-i7,8,crossover,g7-e0|g7-i12,10,4.820,53.020,18,4,(if (< e h) (* (+ f c) (+ g d)) (+ (* a b) (* e h))),(if (< e h) (* (+ c f) (+ d g)) (+ (* a b) (* e h)))
